delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000.0,exp,12,7,151,5,778.0019039000035,,777.9874868000043,778.0019039000035,778.9992099999799,778.9992099999799,779.0158954000217,779.7317599000526,space,0.7232546000741422,None,779.7322650999413,780.4457557667085,780.7612725999788,780.7462707999512,780.7462925,780.7612725999788,780.7612725999788,780.7612725999788,783.4713661999558,102,1,[2.7235820000059903],[2.7235896999482065],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,12,8,152,2,783.4869451999548,,783.4725716000539,783.4869451999548,784.4842777000158,784.4842777000158,784.5006539000315,785.3665590000455,space,0.8811803000280634,None,785.3670604000217,786.0800092666216,786.3958287999849,786.3760888999677,786.3761156000546,786.3958287999849,786.3958287999849,786.3958287999849,791.1513943999889,320,1,[4.7736010000808164],[4.773612300050445],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,12,9,153,3,791.1666759000509,,791.1524833000149,791.1666759000509,792.163945599983,792.163945599983,792.180778399983,792.5977339000092,space,0.43222509999759495,None,792.5984409000375,792.7123104666864,793.0283921999508,793.0106562999426,793.0106831000303,793.0283921999508,793.0283921999508,793.0283921999508,798.1326753999456,300,1,[5.120436899946071],[5.120450199930929],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,12,10,154,0,798.1476905999589,,798.1336273999768,798.1476905999589,799.1448477999656,799.1448477999656,799.1617250999552,800.5917845999938,space,1.4392328000394627,None,800.5922939000302,800.707392066721,801.0390718000126,801.0118436000193,801.0118763000355,801.0390718000126,801.0390718000126,801.0390718000126,806.8609933000407,300,1,[5.847403099993244],[5.847413199953735],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,12,11,155,11,806.8739297999418,,806.8622268000036,806.8739297999418,807.8713374999934,807.8713374999934,807.8875188000384,816.1663580999593,space,8.293599399970844,None,816.1668573000352,816.8797276666194,817.1951645999798,817.1809950000024,817.1810229999828,817.1951645999798,817.1951645999798,817.1951645999798,819.7071046999772,200,1,[2.524343500030227],[2.5243514999747276],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,13,0,156,1,819.7220779000199,,819.7081811000244,819.7220779000199,820.7191224999842,820.7191224999842,820.7357594000059,822.1663090000511,space,1.4373079999350011,None,822.1668074000045,822.5806967666178,822.8959983999957,822.8770464000409,822.8770797999459,822.8959983999957,822.8959983999957,822.8959983999957,826.1056476999656,320,1,[3.2267630000133067],[3.2267703999532387],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,13,1,157,3,826.1211877000169,,826.1066105999635,826.1211877000169,827.1187877000193,827.1187877000193,827.1352165999706,828.0671275000204,space,0.9426742000505328,None,828.0677685000119,828.1822550667023,828.4972840999835,828.477395599999,828.4774464000366,828.4972840999835,828.4972840999835,828.4972840999835,832.3050651000231,400,1,[3.8256435999646783],[3.8256566000636667],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,13,2,158,8,832.3202750000055,,832.3060160000459,832.3202750000055,833.3175059999921,833.3175059999921,833.3338313999702,838.687294000003,space,5.364046199945733,None,838.6879494999885,839.4009143667101,839.7175617999746,839.6984624999459,839.6984900000389,839.7175617999746,839.7175617999746,839.7175617999746,842.4980401000357,800,1,[2.7975812000222504],[2.79759189998731],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,13,3,159,10,842.5099423999782,,842.4993348999997,842.5099423999782,843.5072948999587,843.5072948999587,843.5238188000512,845.9849738999619,space,2.462192500010133,None,845.9855842999532,846.3990293666759,846.7144638000173,846.6956674999674,846.6957934999955,846.7144638000173,846.7144638000173,846.7144638000173,849.0591846999596,600,1,[2.3617572999792174],[2.3617669999366626],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,13,4,160,4,849.0742779999855,,849.0601489999681,849.0742779999855,850.0718725999468,850.0718725999468,850.088224600011,850.3056422999944,space,0.2273859999841079,None,850.3063197000301,850.7201157666316,851.0357104000286,851.0157171999454,851.0157442000345,851.0357104000286,851.0357104000286,851.0357104000286,859.2817579999682,300,1,[8.264195800060406],[8.2642033000011],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,13,5,161,0,859.2970478999778,,859.2827446000301,859.2970478999778,860.2944005999598,860.2944005999598,860.3113056000439,860.5114171000314,space,0.21235609997529536,None,860.5119102999452,860.6269727667134,860.9426009000163,860.9252099999576,860.9252374000498,860.9426009000163,860.9426009000163,860.9426009000163,864.4526310000219,400,1,[3.5257734999759123],[3.525783499935642],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,13,6,162,7,864.465869800013,,864.4538001999608,864.465869800013,865.4626743000117,865.4626743000117,865.479572100041,865.7298522999627,space,0.2529390000272542,None,865.7303621000028,866.1443991666931,866.4605340000126,866.4396237000474,866.4396506000194,866.4605340000126,866.4605340000126,866.4605340000126,868.4905072999536,300,1,[2.048601599992253],[2.048609899939038],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,13,7,163,11,868.5056769999792,,868.4915695000091,868.5056769999792,869.5028927999665,869.5028927999665,869.5190465000342,869.7036221000017,space,0.1931722000008449,None,869.704288799956,870.4166934667194,870.7322969999514,870.716960800055,870.71698810003,870.7322969999514,870.7322969999514,870.7322969999514,874.1913983999402,900,1,[3.472836400032975],[3.4728498000185937],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,13,8,164,6,874.2068178000045,,874.1923534999951,874.2068178000045,875.2035376999411,875.2035376999411,875.2208706000238,876.7842461000546,space,1.5790021000429988,None,876.7847620000248,876.8998488666296,877.2312820000225,877.2040132999537,877.2040385000291,877.2312820000225,877.2312820000225,877.2312820000225,879.2292656000354,100,1,[2.023697099997662],[2.023707899963483],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,13,9,165,9,879.2418193000485,,879.2302243000013,879.2418193000485,880.239219900046,880.239219900046,880.255786099995,880.8886922000092,space,0.6471946999663487,None,880.8891907999641,881.0036679666994,881.3200700999587,881.3042235000175,881.3042486999766,881.3200700999587,881.3200700999587,881.3200700999587,882.9839733000263,200,1,[1.6780891000526026],[1.6780982000054792],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,13,10,166,2,882.9989155999501,,882.985169899941,882.9989155999501,883.9962659000303,883.9962659000303,884.0128346999991,885.8463635000517,space,1.8440492999507114,None,885.8472736999975,886.5560972666174,886.8708695000387,886.8559503999422,886.855980500055,886.8708695000387,886.8708695000387,886.8708695000387,888.3050014000037,300,1,[1.447314799996093],[1.447325700079091],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,13,11,167,5,888.3171143000363,,888.3064436000423,888.3171143000363,889.3140640999773,889.3140640999773,889.3309227999416,889.6150502999662,space,0.29798199993092567,None,889.6155762000126,890.3285563666179,890.6451679999591,890.6316818999476,890.6317086000345,890.6451679999591,890.6451679999591,890.6451679999591,892.4747310999664,700,1,[1.841438699979335],[1.841448500053957],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,14,0,168,1,892.4898362999666,,892.4756749000517,892.4898362999666,893.4870349999401,893.4870349999401,893.5038584999857,893.6878860999714,space,0.19929779996164143,None,893.6883857000503,894.102513166614,894.4183382000192,894.402961200045,894.4029844999895,894.4183382000192,894.4183382000192,894.4183382000192,902.4506076999824,430,1,[8.04599330003839],[8.046006400021724],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,14,1,169,5,902.4625809999998,,902.4516382000293,902.4625809999998,903.4597751000547,903.4597751000547,903.4765100000077,907.6329639000469,space,4.1718053999356925,None,907.633462400001,908.3467700666554,908.6778884999803,908.6490704999887,908.6491105999448,908.6778884999803,908.6778884999803,908.6778884999803,911.9761168000405,800,1,[3.325219599995762],[3.325230900081806],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,14,2,170,9,911.9863964999677,,911.9773519000155,911.9863964999677,912.9837201999617,912.9837201999617,913.0002952999785,913.2510867999517,space,0.2544503000099212,None,913.251708100026,913.3660801666595,913.6811369000352,913.6614420000114,913.6614682999789,913.6811369000352,913.6811369000352,913.6811369000352,917.0280759999878,300,1,[3.365080500021577],[3.365090800100006],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,14,3,171,2,917.0394759999472,,917.0290430000168,917.0394759999472,918.0373051999486,918.0373051999486,918.053070999973,918.2874347000034,space,0.24690749996807426,None,918.2879287000396,919.0005440666612,919.3323812999879,919.3035908999736,919.3036171999411,919.3323812999879,919.3323812999879,919.3323812999879,921.0830778000527,800,1,[1.777936700033024],[1.777946999995038],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,14,4,172,3,921.0951190000051,,921.0840517000179,921.0951190000051,922.0920468000113,922.0920468000113,922.1088546000537,922.3091390999616,space,0.2004248999292031,None,922.3096580999554,922.4248512666711,922.7567809000029,922.7275884999544,922.7276235999889,922.7567809000029,922.7567809000029,922.7567809000029,927.8347225000034,190,1,[5.105069299926981],[5.105079600005411],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,14,5,173,4,927.8431935000117,,927.8359469000134,927.8431935000117,928.8404275000212,928.8404275000212,928.8572989999666,929.2241494999616,space,0.3815959000494331,None,929.2246453000116,929.6383222666375,929.9533460999955,929.9385963000241,929.9386234999984,929.9533460999955,929.9533460999955,929.9533460999955,932.7144394999486,200,1,[2.774314499925822],[2.774322699988261],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,14,6,174,0,932.7297896999517,,932.715413100028,932.7297896999517,933.7270132999984,933.7270132999984,933.7437471999438,933.9778128000326,space,0.23379379999823868,None,933.9783104999806,934.0926775666924,934.4248187000048,934.3969324000063,934.3969806000241,934.4248187000048,934.4248187000048,934.4248187000048,936.3591783999582,300,1,[1.96023339999374],[1.9602440999587998],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,14,7,175,8,936.3698081999901,,936.3603149999981,936.3698081999901,937.3669588999473,937.3669588999473,937.3839670000016,937.6342716999934,space,0.2653621999779716,None,937.6347686000518,938.3482064666498,938.6790173999616,938.6638492999482,938.6638716000016,938.6790173999616,938.6790173999616,938.6790173999616,940.5921672999975,400,1,[1.9267027000896633],[1.9267118000425398],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,14,8,176,11,940.6078368999879,,940.5931254999596,940.6078368999879,941.6048971999553,941.6048971999553,941.6214876999729,941.8551823000307,space,0.2367328000254929,None,941.8558535000193,942.5693262666503,942.8891635999898,942.866725800035,942.8667822999996,942.8891635999898,942.8891635999898,942.8891635999898,945.1308002999867,300,1,[2.2618312999838963],[2.2618386999238282],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,14,9,177,7,945.1459030999686,,945.1321058000322,945.1459030999686,946.1431283000275,946.1431283000275,946.1595935000223,946.3940529999672,space,0.24930550006683916,None,946.3945482000127,946.8080896666545,947.1395220000413,947.1129695999552,947.1130094000255,947.1395220000413,947.1395220000413,947.1395220000413,949.9041413999512,200,1,[2.7895357999950647],[2.7895468999631703],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,14,10,178,10,949.9153604000458,,949.9053145000362,949.9153604000458,950.9136745000142,950.9136745000142,950.9298617999884,951.2961895999615,space,0.3677361999871209,None,951.2966982999933,951.7107070667009,952.026630300039,952.007537599944,952.0075781000196,952.026630300039,952.026630300039,952.026630300039,953.8264639999834,400,1,[1.816675700014457],[1.8166865999810398],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,14,11,179,6,953.838781999948,,953.8274543999578,953.838781999948,954.8355090999394,954.8355090999394,954.8516961000278,955.2529211999499,space,0.40390310005750507,None,955.2534267999581,955.3676658666266,955.6828004000126,955.6686581000104,955.6686882000067,955.6828004000126,955.6828004000126,955.6828004000126,963.6963853999623,210,1,[8.026206099893898],[8.026214299956337],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,15,0,180,1,963.7117881000158,,963.6973437000415,963.7117881000158,964.7091517999652,964.7091517999652,964.7255531999399,965.1256642999942,space,0.4018070000456646,None,965.1261675999849,965.5407317666143,965.8720064999652,965.8435511999414,965.8435778000276,965.8720064999652,965.8720064999652,965.8720064999652,967.107387899945,300,1,[1.2623596000485122],[1.2623700000112876],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,15,1,181,11,967.1192536999588,,967.1083588000038,967.1192536999588,968.1168126999983,968.1168126999983,968.1331322000478,969.2977011999465,space,1.1664155999897048,None,969.2982037000475,970.0110495666779,970.3260349999764,970.3114974999917,970.3115237999591,970.3260349999764,970.3260349999764,970.3260349999764,973.4364775999566,400,1,[3.123435499961488],[3.1234445999143645],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,15,2,182,5,973.452062700002,,973.4374529000488,973.452062700002,974.4490159999696,974.4490159999696,974.4657532999408,974.7990276000346,space,0.3347265999764204,None,974.7995389999705,975.512924966639,975.844916299975,975.8155596999568,975.8156011000392,975.844916299975,975.844916299975,975.844916299975,978.1235943999491,540,1,[2.30600829992909],[2.30601589998696],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,15,3,183,4,978.1392254999955,,978.1248262000154,978.1392254999955,979.1362354000448,979.1362354000448,979.1528299999773,979.6195108000538,space,0.4666070999810472,None,979.6200146000483,980.0339103667104,980.3493070999975,980.3345515999827,980.3345764999394,980.3493070999975,980.3493070999975,980.3493070999975,984.8221904000384,219,1,[4.4862061000894755],[4.486214300035499],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,15,4,184,3,984.8373445999459,,984.8231625999906,984.8373445999459,985.8350376999588,985.8350376999588,985.8516177000129,986.6339365000022,space,0.7867268000263721,None,986.6344531999785,986.7487469667142,987.0649054999813,987.0474470999907,987.0474738999619,987.0649054999813,987.0649054999813,987.0649054999813,994.61206949997,90,1,[7.56293740007095],[7.562945000012405],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
